group,layer_index,op_name,family,fused,fused_nodes,wall_median_ms_median,wall_median_ms_p10,wall_median_ms_p90,wall_median_ms_cv,compute_wall_median_ms_median,compute_wall_median_ms_p10,compute_wall_median_ms_p90,compute_wall_median_ms_cv,barrier_wall_median_ms_median,barrier_wall_median_ms_p10,barrier_wall_median_ms_p90,barrier_wall_median_ms_cv,logical_read_bytes_median,logical_read_bytes_p10,logical_read_bytes_p90,logical_read_bytes_cv,logical_write_bytes_median,logical_write_bytes_p10,logical_write_bytes_p90,logical_write_bytes_cv,q1_logical_read_bytes_median,q1_logical_read_bytes_p10,q1_logical_read_bytes_p90,q1_logical_read_bytes_cv,q8_logical_read_bytes_median,q8_logical_read_bytes_p10,q8_logical_read_bytes_p90,q8_logical_read_bytes_cv,q1_wall_median_ms_median,q1_wall_median_ms_p10,q1_wall_median_ms_p90,q1_wall_median_ms_cv,f32_to_q8_wall_median_ms_median,f32_to_q8_wall_median_ms_p10,f32_to_q8_wall_median_ms_p90,f32_to_q8_wall_median_ms_cv
layer=28|op=CONCAT|family=CONCAT,28,CONCAT,CONCAT,False,1,0.088666,0.08780879999999999,0.17530020000000002,0.43928659329494596,0.086875,0.08652499999999999,0.16818380000000002,0.4601040301539042,0.086458,0.0862502,0.17264960000000001,0.44529311505520264,163840.0,163840.0,163840.0,0.0,163840.0,163840.0,163840.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=28|op=GATED_DELTA_NET|family=GATED_DELTA_NET,28,GATED_DELTA_NET,GATED_DELTA_NET,False,1,1.117292,1.072017,1.149717,0.03271124930706792,1.110667,1.06575,1.1423999999999999,0.032746945210216954,0.104125,0.0854418,0.217892,0.47228706475125726,3187072.0,3187072.0,3187072.0,0.0,3170304.0,3170304.0,3170304.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=28|op=GET_ROWS|family=GET_ROWS,28,GET_ROWS,GET_ROWS,False,1,0.024125,0.0230668,0.0345332,0.23964773180337592,0.023166,0.0219832,0.032966800000000004,0.24553174551074228,0.023125,0.022083000000000002,0.0332832,0.25105126523113713,122884.0,122884.0,122884.0,0.0,122880.0,122880.0,122880.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=28|op=GLU|family=GLU,28,GLU,GLU,False,1,0.048375,0.047708600000000004,0.127992,0.7042375210352447,0.046375,0.0460584,0.1258168,0.7161083419584815,0.045709,0.044524999999999995,0.1255752,0.741223262783147,139264.0,139264.0,139264.0,0.0,69632.0,69632.0,69632.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=28|op=L2_NORM|family=L2_NORM,28,L2_NORM,L2_NORM,False,1,0.006229,0.0058834000000000004,0.0067457,0.06075479514926533,0.004896,0.0046459000000000006,0.0054041,0.06748170122336866,0.003896,0.0038041999999999998,0.0042164,0.0467621051465155,8192.0,8192.0,8192.0,0.0,8192.0,8192.0,8192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=28|op=MUL_MAT|family=MUL_MAT,28,MUL_MAT,MUL_MAT,False,1,2.271542,2.2649918,2.3158916,0.010396003946282975,2.2655,2.2591668,2.3099334,0.010393287352154865,0.162792,0.1486834,0.1668752,0.0521995580498813,12554240.0,12554240.0,12554240.0,0.0,24576.0,24576.0,24576.0,0.0,12533760.0,12533760.0,12533760.0,0.0,23674880.0,23674880.0,23674880.0,0.0,2.252333,2.2481998,2.2866578,0.007994992255371688,0.0,0.0,0.0,
layer=28|op=MUL|family=MUL,28,MUL,MUL,False,1,0.003,0.0028498,0.0033172,0.06808955559944402,0.002083,0.0017248,0.0025082,0.1658459130961673,0.001792,0.0016330000000000001,0.0019421999999999998,0.07662455902548046,384.0,384.0,384.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=28|op=RMS_NORM|family=fused:RMS_NORM,28,RMS_NORM,fused:RMS_NORM,True,2,0.05125,0.0125336,0.0518422,0.5310704751967255,0.026875,0.0116416,0.0333578,0.4260982311814172,0.0295,0.0111004,0.050592,0.5757432689781202,20480.0,20480.0,20480.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=28|op=SSM_CONV|family=SSM_CONV,28,SSM_CONV,SSM_CONV,False,1,0.041208,0.04025,0.044191999999999995,0.043431116317785845,0.039792,0.0390918,0.0426,0.04108440394092632,0.017625,0.0154582,0.0195664,0.10437163135761128,327680.0,327680.0,327680.0,0.0,40960.0,40960.0,40960.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=28|op=UNARY|family=UNARY,28,UNARY,UNARY,False,1,0.0045,0.0042,0.0047414,0.062367283883886925,0.003584,0.0031248,0.0039168,0.10124818922179409,0.003041,0.0027832,0.0032418,0.07193332670786134,192.0,192.0,192.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=29|op=ADD|family=ADD,29,ADD,ADD,False,1,0.0108125,0.0102544,0.0151628,0.18588913629155338,0.0097915,0.009000000000000001,0.0130284,0.17140295142406023,0.008542000000000001,0.008108500000000001,0.0132542,0.23766150412776263,40960.0,40960.0,40960.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=29|op=CONCAT|family=CONCAT,29,CONCAT,CONCAT,False,1,0.089375,0.087584,0.46836679999999997,0.945620542037408,0.087959,0.08645019999999999,0.1668,0.4541395380661771,0.087125,0.085809,0.46565860000000003,0.9519361713432787,163840.0,163840.0,163840.0,0.0,163840.0,163840.0,163840.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=29|op=GATED_DELTA_NET|family=GATED_DELTA_NET,29,GATED_DELTA_NET,GATED_DELTA_NET,False,1,1.090084,1.0736002,1.2060498,0.054540308530528527,1.08225,1.0673254,1.1991502,0.05479777744768264,0.168583,0.105975,0.242241,0.34591055684372546,3187072.0,3187072.0,3187072.0,0.0,3170304.0,3170304.0,3170304.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=29|op=GET_ROWS|family=GET_ROWS,29,GET_ROWS,GET_ROWS,False,1,0.024209,0.0235332,0.0380668,0.23722550224120412,0.023292,0.022366399999999998,0.0344412,0.214010401198689,0.023167,0.0225918,0.0372584,0.24668481384088983,122884.0,122884.0,122884.0,0.0,122880.0,122880.0,122880.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=29|op=GLU|family=GLU,29,GLU,GLU,False,1,0.048167,0.0468252,0.0492416,0.022742182940041135,0.04625,0.0457164,0.0472414,0.014885629833845532,0.045417,0.044683,0.0466418,0.01981838013491935,139264.0,139264.0,139264.0,0.0,69632.0,69632.0,69632.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=29|op=L2_NORM|family=L2_NORM,29,L2_NORM,L2_NORM,False,1,0.006333500000000001,0.0059331,0.0064959,0.04217847864680669,0.0049375,0.0048043999999999995,0.0052209,0.03820027291476486,0.004125,0.0037874000000000002,0.0042289,0.049597378442312344,8192.0,8192.0,8192.0,0.0,8192.0,8192.0,8192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=29|op=MUL_MAT|family=MUL_MAT,29,MUL_MAT,MUL_MAT,False,1,2.269,2.26585,2.2964666,0.0074874900477292575,2.265,2.2602666,2.29065,0.007544959732298567,0.167459,0.14306660000000002,0.1985498,0.14784050678809288,12554240.0,12554240.0,12554240.0,0.0,24576.0,24576.0,24576.0,0.0,12533760.0,12533760.0,12533760.0,0.0,23674880.0,23674880.0,23674880.0,0.0,2.250583,2.249,2.2753578,0.0070272394119177085,0.0,0.0,0.0,
layer=29|op=MUL|family=MUL,29,MUL,MUL,False,1,0.003167,0.0029334,0.0033334,0.05792534569710522,0.002,0.001958,0.0023668,0.09761426718341215,0.001833,0.0016584,0.00195,0.0827511722772927,384.0,384.0,384.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=29|op=RMS_NORM|family=fused:RMS_NORM,29,RMS_NORM,fused:RMS_NORM,True,2,0.022208,0.0123498,0.0511664,0.5939701355203603,0.016374,0.0113752,0.034542,0.5161075422983609,0.018917,0.0111334,0.043083800000000005,0.5943761785499884,20480.0,20480.0,20480.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=29|op=SSM_CONV|family=SSM_CONV,29,SSM_CONV,SSM_CONV,False,1,0.039833,0.03955,0.042716,0.04587948218650816,0.038916,0.038232999999999996,0.041491600000000003,0.04737354367901887,0.016667,0.01435,0.0189916,0.12300711445195964,327680.0,327680.0,327680.0,0.0,40960.0,40960.0,40960.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=29|op=UNARY|family=UNARY,29,UNARY,UNARY,False,1,0.004417,0.0042502,0.0046334,0.03915581104367045,0.003375,0.0031582,0.0035748,0.059535879014771545,0.003083,0.0027002,0.0033496,0.09444452252937177,192.0,192.0,192.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=2|op=ADD|family=ADD,2,ADD,ADD,False,1,0.0105,0.0099875,0.0120167,0.08384784210863751,0.0093545,0.0085001,0.0105915,0.10099203232747726,0.008937500000000001,0.0081709,0.009370900000000001,0.062224925559299676,40960.0,40960.0,40960.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=2|op=CONCAT|family=CONCAT,2,CONCAT,CONCAT,False,1,0.219709,0.08829139999999999,0.46287480000000003,0.7946441747121747,0.09075,0.0869248,0.16968280000000002,0.45147703085189556,0.218,0.08601679999999999,0.4614418,0.8013503436286183,163840.0,163840.0,163840.0,0.0,163840.0,163840.0,163840.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=2|op=GATED_DELTA_NET|family=GATED_DELTA_NET,2,GATED_DELTA_NET,GATED_DELTA_NET,False,1,1.127208,1.114725,1.1836164,0.03313696125090082,1.118208,1.1080501999999999,1.1755996,0.033738894726886876,0.137625,0.1171412,0.19665860000000002,0.2374374930368394,3187072.0,3187072.0,3187072.0,0.0,3170304.0,3170304.0,3170304.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=2|op=GET_ROWS|family=GET_ROWS,2,GET_ROWS,GET_ROWS,False,1,0.036833,0.0245336,0.0418588,0.22945401044597158,0.024459,0.0233172,0.0405666,0.2689954100806547,0.035333,0.022966399999999998,0.041075400000000005,0.2482931436274553,122884.0,122884.0,122884.0,0.0,122880.0,122880.0,122880.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=2|op=GLU|family=GLU,2,GLU,GLU,False,1,0.047958,0.0473336,0.8754504000000001,1.704625277258074,0.046292,0.0458838,0.055784,0.12768261795198946,0.045333,0.0448004,0.8720334000000003,1.718597782183913,139264.0,139264.0,139264.0,0.0,69632.0,69632.0,69632.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=2|op=L2_NORM|family=L2_NORM,2,L2_NORM,L2_NORM,False,1,0.0068125,0.0065794,0.0072416,0.04885804392238181,0.005396,0.0048963,0.005420899999999999,0.05105247368241667,0.0046040000000000005,0.0041123,0.004774800000000001,0.0667613110264147,8192.0,8192.0,8192.0,0.0,8192.0,8192.0,8192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=2|op=MUL_MAT|family=MUL_MAT,2,MUL_MAT,MUL_MAT,False,1,2.271,2.2650582,2.2950836,0.007228683936522181,2.264042,2.2611168,2.288625,0.0071228358521322945,0.179709,0.157775,0.220975,0.15854355911923673,12554240.0,12554240.0,12554240.0,0.0,24576.0,24576.0,24576.0,0.0,12533760.0,12533760.0,12533760.0,0.0,23674880.0,23674880.0,23674880.0,0.0,2.251833,2.2506416,2.2747416,0.006638969110847399,0.0,0.0,0.0,
layer=2|op=MUL|family=MUL,2,MUL,MUL,False,1,0.003125,0.00305,0.0037,0.10873257647278274,0.002291,0.0020080000000000002,0.0024918,0.10081515359261012,0.001709,0.001475,0.0022672,0.2246115026217041,384.0,384.0,384.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=2|op=RMS_NORM|family=fused:RMS_NORM,2,RMS_NORM,fused:RMS_NORM,True,2,0.0525,0.0287172,0.28140840000000006,1.1523091548601767,0.027792,0.0175668,0.038424400000000004,0.3567911162385705,0.050792,0.019658000000000002,0.2568248,1.2451721432785303,20480.0,20480.0,20480.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=2|op=SSM_CONV|family=SSM_CONV,2,SSM_CONV,SSM_CONV,False,1,0.040958,0.0387748,0.0432246,0.04981732535659302,0.03975,0.037141799999999996,0.041233,0.04968459134024289,0.016958,0.0150746,0.0176414,0.07134791998101368,327680.0,327680.0,327680.0,0.0,40960.0,40960.0,40960.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=2|op=UNARY|family=UNARY,2,UNARY,UNARY,False,1,0.005125,0.004558,0.0258754,0.7829367394729467,0.003792,0.0035086,0.009591200000000001,0.6703311249352327,0.003667,0.0031078,0.0237,0.8716346585750496,192.0,192.0,192.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=30|op=ADD|family=ADD,30,ADD,ADD,False,1,0.011124499999999999,0.010895599999999998,0.0171749,0.22509023707078232,0.0098955,0.009504,0.0151956,0.23125984948572853,0.009062500000000001,0.008791700000000001,0.0157627,0.2889627150344327,40960.0,40960.0,40960.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=30|op=CONCAT|family=CONCAT,30,CONCAT,CONCAT,False,1,0.087666,0.08750899999999999,0.0887502,0.007105313739039747,0.0865,0.08647479999999999,0.0871,0.0035367585881709387,0.086042,0.085742,0.08714999999999999,0.007752559984164782,163840.0,163840.0,163840.0,0.0,163840.0,163840.0,163840.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=30|op=GATED_DELTA_NET|family=GATED_DELTA_NET,30,GATED_DELTA_NET,GATED_DELTA_NET,False,1,1.144583,1.095608,1.1798414,0.03405402887106196,1.130083,1.0882912,1.168033,0.03338000719688509,0.132958,0.0917666,0.2011,0.3766337188462075,3187072.0,3187072.0,3187072.0,0.0,3170304.0,3170304.0,3170304.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=30|op=GET_ROWS|family=GET_ROWS,30,GET_ROWS,GET_ROWS,False,1,0.023291,0.0229418,0.0330914,0.23768532662523142,0.022167,0.0218082,0.02375,0.04922387773809784,0.022333,0.0219332,0.032,0.2468220107738871,122884.0,122884.0,122884.0,0.0,122880.0,122880.0,122880.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=30|op=GLU|family=GLU,30,GLU,GLU,False,1,0.074667,0.0471246,0.15415820000000002,0.5480197399703542,0.053124,0.045766,0.1354418,0.6462679009104497,0.072584,0.044399999999999995,0.15199200000000002,0.5659677470192533,139264.0,139264.0,139264.0,0.0,69632.0,69632.0,69632.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=30|op=L2_NORM|family=L2_NORM,30,L2_NORM,L2_NORM,False,1,0.0060205,0.005854,0.0063877000000000005,0.039774272722348895,0.0048330000000000005,0.0047832000000000005,0.0051375,0.03335447093022953,0.0037920000000000002,0.0037459,0.004129,0.04755515155253684,8192.0,8192.0,8192.0,0.0,8192.0,8192.0,8192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=30|op=MUL_MAT|family=MUL_MAT,30,MUL_MAT,MUL_MAT,False,1,2.276,2.2667336,2.288375,0.00419166480014547,2.268375,2.26215,2.2828754,0.004087530008314542,0.161292,0.1539,0.1781998,0.06607043916050279,12554240.0,12554240.0,12554240.0,0.0,24576.0,24576.0,24576.0,0.0,12533760.0,12533760.0,12533760.0,0.0,23674880.0,23674880.0,23674880.0,0.0,2.250417,2.2437078,2.2685,0.004980088280876679,0.0,0.0,0.0,
layer=30|op=MUL|family=MUL,30,MUL,MUL,False,1,0.003,0.0029334,0.00325,0.04724476916405728,0.001958,0.0018662,0.0020918,0.05110319072530133,0.001625,0.001583,0.0017918,0.06525613428813873,384.0,384.0,384.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=30|op=RMS_NORM|family=fused:RMS_NORM,30,RMS_NORM,fused:RMS_NORM,True,2,0.049792,0.026949800000000003,0.0511748,0.3617486738552781,0.036042,0.018282800000000002,0.042707600000000005,0.3644056830971589,0.045125,0.0203002,0.0476002,0.37826272362706925,20480.0,20480.0,20480.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=30|op=SSM_CONV|family=SSM_CONV,30,SSM_CONV,SSM_CONV,False,1,0.040166,0.0394248,0.0411088,0.019424808249610626,0.039083,0.0377498,0.0400002,0.02783764305513705,0.014,0.0121916,0.015316399999999999,0.09998383881920511,327680.0,327680.0,327680.0,0.0,40960.0,40960.0,40960.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=30|op=UNARY|family=UNARY,30,UNARY,UNARY,False,1,0.0045,0.0041,0.0045666000000000005,0.05039240629544195,0.003417,0.003183,0.0034836,0.044184176896075414,0.002916,0.0028252,0.0031588,0.057868767865456534,192.0,192.0,192.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=31|op=ADD|family=ADD,31,ADD,ADD,False,1,0.0113745,0.0106669,0.020516799999999998,0.3174413182116061,0.0101245,0.0094751,0.0187334,0.3311032104367005,0.0091665,0.008825300000000001,0.018879200000000002,0.3741554257715364,40960.0,40960.0,40960.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=31|op=CONT|family=CONT,31,CONT,CONT,False,1,0.008667,0.008591999999999999,0.008942199999999999,0.018328481563470438,0.007166,0.0069162,0.0076170000000000005,0.042905442801773344,0.004916,0.0043998,0.005233600000000001,0.08624251081252178,48128.0,48128.0,48128.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=31|op=FLASH_ATTN_EXT|family=FLASH_ATTN_EXT,31,FLASH_ATTN_EXT,FLASH_ATTN_EXT,False,1,0.078334,0.0757084,0.079625,0.022353824455343167,0.076667,0.07385839999999999,0.077425,0.02147254259061357,0.021042,0.020525,0.02205,0.034186104495311724,1073664.0,1073664.0,1073664.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=31|op=GLU|family=GLU,31,GLU,GLU,False,1,0.048291,0.0465498,0.1807252,0.6499615747282117,0.047041,0.044875,0.17811659999999999,0.6577702291508654,0.045125,0.0446502,0.178975,0.6670265177717947,139264.0,139264.0,139264.0,0.0,69632.0,69632.0,69632.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=31|op=MUL_MAT|family=MUL_MAT,31,MUL_MAT,MUL_MAT,False,1,1.637959,1.6155831999999999,1.8570419999999999,0.075830097144811,1.632084,1.6091418,1.8504504,0.07612158551941897,0.127791,0.094666,0.1421586,0.18202716080850115,8867840.0,8867840.0,8867840.0,0.0,20480.0,20480.0,20480.0,0.0,8847360.0,8847360.0,8847360.0,0.0,16711680.0,16711680.0,16711680.0,0.0,1.620166,1.5940336,1.632717,0.010992564620718964,0.0,0.0,0.0,
layer=31|op=MUL|family=MUL,31,MUL,MUL,False,1,0.0055,0.004825,0.0157578,0.5596664871620232,0.004834,0.0041002,0.014775,0.5972185245338373,0.004167,0.0034662,0.0142748,0.6500235995869619,49152.0,49152.0,49152.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=31|op=RMS_NORM|family=fused:RMS_NORM,31,RMS_NORM,fused:RMS_NORM,True,2,0.01125,0.0111208,0.0194041,0.2860342162890173,0.0102915,0.0100833,0.0156998,0.21767080481820278,0.009896,0.009442,0.0142915,0.2486690205351058,20480.0,20480.0,20480.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=31|op=ROPE|family=ROPE,31,ROPE,ROPE,False,1,0.013667,0.013121,0.0141333,0.0331168819288879,0.0116665,0.0115541,0.0120081,0.017375955554343857,0.009188,0.008508,0.0095294,0.05149961476951897,14352.0,14352.0,14352.0,0.0,14336.0,14336.0,14336.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=31|op=UNARY|family=UNARY,31,UNARY,UNARY,False,1,0.057667,0.0573916,0.22016639999999998,0.6500387701183971,0.056958,0.0565582,0.2190582,0.6536816710790219,0.055667,0.0554004,0.21775,0.6601803702000845,24576.0,24576.0,24576.0,0.0,24576.0,24576.0,24576.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=32|op=ADD|family=ADD,32,ADD,ADD,False,1,0.010499999999999999,0.0099919,0.019386999999999998,0.33911304481658233,0.009417,0.008863000000000001,0.0137663,0.21025612689155462,0.008333,0.0077458,0.0176664,0.4148156762928028,40960.0,40960.0,40960.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=32|op=CONCAT|family=CONCAT,32,CONCAT,CONCAT,False,1,0.08825,0.08777499999999999,0.2201086,0.4594726396542885,0.086875,0.08661659999999999,0.2175918,0.46093470101912903,0.086209,0.08593300000000001,0.21824200000000002,0.4661687682956933,163840.0,163840.0,163840.0,0.0,163840.0,163840.0,163840.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=32|op=GATED_DELTA_NET|family=GATED_DELTA_NET,32,GATED_DELTA_NET,GATED_DELTA_NET,False,1,1.140166,1.0839162,1.1564832,0.029490805898139762,1.130833,1.0768336,1.1494664,0.029478876796482208,0.19275,0.087658,0.2334666,0.39774532752102837,3187072.0,3187072.0,3187072.0,0.0,3170304.0,3170304.0,3170304.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=32|op=GET_ROWS|family=GET_ROWS,32,GET_ROWS,GET_ROWS,False,1,0.024417,0.023475,0.0373504,0.22537110166957008,0.02325,0.022233199999999998,0.036175,0.2361168042928913,0.023417,0.0218672,0.0364172,0.24416403596253444,122884.0,122884.0,122884.0,0.0,122880.0,122880.0,122880.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=32|op=GLU|family=GLU,32,GLU,GLU,False,1,0.047208,0.0465916,0.3898918000000001,1.4166693496017608,0.045958,0.045274999999999996,0.1287252,0.7511724302895127,0.0445,0.0440416,0.3862164,1.440175020170878,139264.0,139264.0,139264.0,0.0,69632.0,69632.0,69632.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=32|op=L2_NORM|family=L2_NORM,32,L2_NORM,L2_NORM,False,1,0.0062285,0.0059251,0.0063335,0.029941553078450315,0.004833499999999999,0.004778900000000001,0.00505,0.02659868084408496,0.003958,0.0037998999999999997,0.0042626,0.055802308733167966,8192.0,8192.0,8192.0,0.0,8192.0,8192.0,8192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=32|op=MUL_MAT|family=MUL_MAT,32,MUL_MAT,MUL_MAT,False,1,2.273583,2.2652996,2.3002662000000003,0.007901565410979187,2.268,2.2604914,2.2761664,0.00306610448499906,0.176459,0.142241,0.18650840000000002,0.12057818146138773,12554240.0,12554240.0,12554240.0,0.0,24576.0,24576.0,24576.0,0.0,12533760.0,12533760.0,12533760.0,0.0,23674880.0,23674880.0,23674880.0,0.0,2.254333,2.2444836,2.2612001999999998,0.0032824611513881407,0.0,0.0,0.0,
layer=32|op=MUL|family=MUL,32,MUL,MUL,False,1,0.003084,0.0030578,0.0033422,0.04790748201372977,0.001958,0.001842,0.0024332,0.1282723152050845,0.001708,0.0015578,0.0019752,0.10667903542703142,384.0,384.0,384.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
layer=32|op=RMS_NORM|family=fused:RMS_NORM,32,RMS_NORM,fused:RMS_NORM,True,2,0.040625,0.0122668,0.050142,0.5232972295430176,0.020542,0.011474999999999999,0.04281700000000001,0.573876916727582,0.022791,0.0105998,0.047642000000000004,0.6009304383636085,20480.0,20480.0,20480.0,0.0,20480.0,20480.0,20480.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
